time_ms,soma(0.5),trunk_sections[240](0.0),branch_sections[2185](0.0)
43.370000000003735,-0.00041494893309147474,-0.000273241001724592,-0.0007562286249732064
43.38000000000374,-0.0004174059368420713,-0.0002739156649919404,-0.0007565363521947323
43.390000000003745,-0.00041994167379457245,-0.0002746033028037624,-0.0007568444382750381
43.40000000000375,-0.00042256249191597564,-0.0002753046894208651,-0.0007571528880176977
43.410000000003755,-0.00042527562789465985,-0.000276020686530431,-0.0007574617063825528
43.42000000000376,-0.000428089390827933,-0.0002767522584178581,-0.0007577708984958015
43.430000000003766,-0.0004310133974531259,-0.0002775004907960713,-0.0007580804696611454
43.44000000000377,-0.00043405887764048245,-0.0002782666144502525,-0.0007583904253721613
43.450000000003776,-0.0004372390774098175,-0.00027905203532145725,-0.0007587007713260938
43.46000000000378,-0.0004405698000872387,-0.0002798583733507526,-0.0007590115134393123
43.470000000003786,-0.00044407014768486095,-0.0002806875134789079,-0.0007593226578647294
43.48000000000379,-0.00044776356020870647,-0.00028154167389407017,-0.0007596342110115486
43.490000000003796,-0.0004516793119077639,-0.0002824234993920834,-0.0007599461795678223
43.5000000000038,-0.000455854733541864,-0.0002833361924140754,-0.0007602585705264172
43.51000000000381,-0.0004603386373667754,-0.0002842837026508077,-0.0007605713912151859
43.52000000000381,-0.0004651968368866655,-0.0002852710116364439,-0.0007608846493324098
43.53000000000382,-0.0004705215455731297,-0.0002863045796203691,-0.0007611983529889655
43.54000000000382,-0.00047644852994315276,-0.00028739308828442116,-0.0007615125107592908
43.55000000000383,-0.00048319136371746804,-0.00028854876979503557,-0.0007618271317441979
43.56000000000383,-0.0004911186161916237,-0.000289790033938715,-0.0007621422256503008
43.57000000000384,-0.0005009594521699433,-0.0002911474349972854,-0.0007624578028940919
43.58000000000384,-0.0005144910451019272,-0.0002926800785679981,-0.0007627738747459483
43.59000000000385,-0.0005372908812783461,-0.00029452821378094413,-0.0007630904535484542
43.60000000000385,-0.0005830124787700485,-0.000297001053834835,-0.0007634075530884282
43.61000000000386,-0.0006624250847910622,-0.0003005287533064528,-0.0007637251892655294
43.62000000000386,-0.000773642614757718,-0.00030548342108506287,-0.0007640433812368819
43.63000000000387,-0.0009090478468291806,-0.0003120565659123081,-0.0007643621531785549
43.64000000000387,-0.0010648242443079222,-0.0003202768747680312,-0.0007646815366878959
43.65000000000388,-0.0012426016074858542,-0.0003301011323030138,-0.0007650015737026044
43.66000000000388,-0.0014482702836738424,-0.00034149845173609875,-0.0007653223196950765
43.67000000000389,-0.0016918926070515314,-0.00035450603390399423,-0.0007656438468545167
43.68000000000389,-0.0019892637174777033,-0.0003692677032826406,-0.0007659662470011784
43.6900000000039,-0.0023657448013497113,-0.0003860734451660557,-0.0007662896340681348
43.700000000003904,-0.002864653466192146,-0.0004054183094354539,-0.000766614146108427
43.71000000000391,-0.0035667156405427376,-0.0004281025503249862,-0.0007669399469158633
43.720000000003914,-0.0046360822150519,-0.00045540465341358866,-0.0007672672274734806
43.73000000000392,-0.006397730712125059,-0.000489369880462265,-0.0007675962075626586
43.740000000003924,-0.009230222474158285,-0.0005332378539995825,-0.0007679271379794148
43.75000000000393,-0.013066976873081806,-0.0005918981912418692,-0.0007682603039002148
43.760000000003934,-0.017898386169418752,-0.00067197783317411,-0.0007685960299689279
43.77000000000394,-0.023377096495463667,-0.0007810854816261256,-0.0007689346875532209
43.780000000003945,-0.02834178590188552,-0.0009263018486664399,-0.0007692767042715519
43.79000000000395,-0.03257987678678868,-0.0011126674381643127,-0.0007696225753399886
43.800000000003955,-0.036541524834415015,-0.0013423239842373991,-0.0007699728756652881
43.81000000000396,-0.0406424162934468,-0.0016143531904234342,-0.0007703282711099018
43.820000000003965,-0.04516343013144085,-0.0019250065261254294,-0.0007706895271348483
43.83000000000397,-0.050289900327326324,-0.002268085237663529,-0.0007710575131489239
43.840000000003975,-0.05613293191136597,-0.0026353968936053064,-0.0007714332013133287
43.85000000000398,-0.0627322714317383,-0.003017289516699756,-0.0007718176591561474
43.860000000003986,-0.07005995516739086,-0.0034032545419610065,-0.000772212036008311
43.87000000000399,-0.07803579001836818,-0.0037825567121720425,-0.0007726175438684781
43.880000000003996,-0.08654737425413929,-0.004144830311213903,-0.0007730354337646225
43.890000000004,-0.09545750939686407,-0.004480585696648355,-0.0007734669689725366
43.900000000004006,-0.1045951534263152,-0.004781590613966258,-0.0007739133965766314
43.91000000000401,-0.11373982831771624,-0.005041115503906786,-0.0007743759188385536
43.920000000004016,-0.12261000652742651,-0.005254052025762369,-0.0007748556657069906
43.93000000000402,-0.13086953896352407,-0.005416925755751663,-0.0007753536695928633
43.94000000000403,-0.13816624496103402,-0.005527828230644683,-0.0007758708432808189
43.95000000000403,-0.14418441102693472,-0.005586293134449898,-0.0007764079615784543
43.96000000000404,-0.14865800188211706,-0.005593139452608727,-0.0007769656470412275
43.97000000000404,-0.15132795257579854,-0.005550301940230069,-0.0007775443598701022
43.98000000000405,-0.15189239834398502,-0.005460665352997661,-0.0007781443918719658
43.99000000000405,-0.15000780539005829,-0.005327913214399068,-0.0007787658642066142
44.00000000000406,-0.14537476238873812,-0.0051563959115231645,-0.0007794087285217073
44.01000000000406,-0.13790799417390778,-0.004951017748590012,-0.0007800727709984509
44.02000000000407,-0.12791429814774807,-0.004717137589211233,-0.0007807576187936468
44.03000000000407,-0.11612223415301694,-0.004460471894121679,-0.0007814627483641294
44.04000000000408,-0.10348014585320069,-0.0041869830074664155,-0.0007821874951923915
44.05000000000408,-0.09086094231609854,-0.00390273301767992,-0.0007829310644910329
44.06000000000409,-0.07888348922217228,-0.0036136904410012426,-0.0007836925425407299
44.07000000000409,-0.06789891662712523,-0.003325496593139682,-0.0007844709084023621
44.0800000000041,-0.05805853866725028,-0.0030432231807267936,-0.0007852650458282771
44.0900000000041,-0.049387615984663846,-0.002771166336032008,-0.0007860737552701728
44.10000000000411,-0.041838954081679466,-0.0025127155351508572,-0.0007868957659337661
44.11000000000411,-0.03532703309929885,-0.002270313829832186,-0.0007877297478589493
44.12000000000412,-0.02974896290006025,-0.0020455019641190666,-0.0007885743240087862
44.130000000004124,-0.02499722454008284,-0.0018390234902188752,-0.000789428082335801
44.14000000000413,-0.02096727520124755,-0.0016509633473959571,-0.0007902895877665786
44.150000000004134,-0.017561186598829926,-0.0014808953728789765,-0.0007911573940137538
44.16000000000414,-0.014690466385712399,-0.0013280230978922546,-0.0007920300550954016
44.170000000004144,-0.01227655506793929,-0.0011913026330245297,-0.000792906136421207
44.18000000000415,-0.010250644325596742,-0.0010695433144867253,-0.0007937842252956844
44.190000000004154,-0.00855307995663768,-0.0009614861410534246,-0.0007946629406919773
44.20000000000416,-0.007132549076283524,-0.0008658622240133427,-0.0007955409421641708
44.210000000004165,-0.005945184199406655,-0.000781434365571086,-0.0007964169377892756
44.22000000000417,-0.004953665531030444,-0.0007070250350952447,-0.0007972896910590424
44.230000000004175,-0.004126367995194208,-0.0006415337741455621,-0.0007981580266735766
44.24000000000418,-0.003436577504862087,-0.0005839466475640931,-0.0007990208352205927
44.250000000004185,-0.0028617872008297423,-0.0005333398969746717,-0.0007998770767539561
44.26000000000419,-0.002383075804910102,-0.0004888795127135754,-0.0008007257833113307
44.270000000004195,-0.00198456510882347,-0.0004498180519633016,-0.0008015660604323969
44.2800000000042,-0.0016529508215999923,-0.00041548970542237617,-0.000802397087755786
44.290000000004206,-0.0013770997003742706,-0.00038530435168488986,-0.0008032181187846018
44.30000000000421,-0.0011477055088535857,-0.00035874113146057706,-0.0008040284799175581
44.310000000004216,-0.0009569965282958652,-0.0003353419144145626,-0.0008048275688457652
44.32000000000422,-0.0007984877852457951,-0.0003147049110215952,-0.0008056148524148059
44.330000000004226,-0.0006667717906334403,-0.00029647859249317136,-0.0008063898640485368
44.34000000000423,-0.000557342243307084,-0.00028035601666148306,-0.0008071522008257342
44.350000000004236,-0.0004664458150905454,-0.00026606961103092737,-0.0008079015202938731
44.36000000000424,-0.00039095776389891623,-0.00025338643151209,-0.0008086375370965296
44.37000000000425,-0.0003282777002753675,-0.00024210389308475976,-0.000809360019482566
44.38000000000425,-0.00027624235346839307,-0.0002320459540496147,-0.0008100687857567746
44.39000000000426,-0.00023305264432944205,-0.00022305972652381743,-0.0008107637007233247
44.40000000000426,-0.0001972127758078901,-0.00021501248082631542,-0.0008114446721653639
44.41000000000427,-0.00016747940236974047,-0.00020778900918662311,-0.0008121116473966477
44.42000000000427,-0.00014281923892715346,-0.00020128931393714373,-0.0008127646099142036
44.43000000000428,-0.00012237373100358265,-0.0001954265863587615,-0.0008134035761748244
44.44000000000428,-0.00010542962487031258,-0.0001901254441468729,-0.0008140285925126756
44.45000000000429,-9.139446374930747e-05,-0.00018532039772698193,-0.0008146397322104466
44.46000000000429,-7.977619376116503e-05,-0.0001809545181442433,-0.0008152370927323097
44.4700000000043,-7.016619634491285e-05,-0.0001769782818159621,-0.0008158207931233762
44.4800000000043,-6.222517585587241e-05,-0.00017334856995867193,-0.0008163909715773513
44.49000000000431,-5.5671425120945875e-05,-0.00017002780291013,-0.0008169477831716201
44.50000000000431,-5.027107063448823e-05,-0.0001669831918182977,-0.0008174913977669813
44.51000000000432,-4.582996516964369e-05,-0.0001641860922413284,-0.0008180219980676692
44.52000000000432,-4.218695087421138e-05,-0.0001616114460860427,-0.0008185397778360603
44.53000000000433,-3.920826213427094e-05,-0.00015923730000805158,-0.0008190449402555356
44.54000000000433,-3.67828760803392e-05,-0.00015704438991149917,-0.0008195376964343392
44.55000000000434,-3.481865081269169e-05,-0.0001550157825310496,-0.0008200182640428097
44.560000000004344,-3.3239118274972815e-05,-0.0001531365662660505,-0.0008204868660761498
44.57000000000435,-3.198082108416411e-05,-0.0001513935844805554,-0.0008209437297347893
44.580000000004354,-3.099110126632807e-05,-0.00014977520539698652,-0.0008213890854144407
44.59000000000436,-3.022626436871637e-05,-0.0001482711235092313,-0.0008218231657980853
44.600000000004364,-2.965005533708912e-05,-0.0001468721881357166,-0.0008222462050423268
44.61000000000437,-2.9232393295285222e-05,-0.00014557025533644248,-0.0008226584380508424
44.620000000004374,-2.8948321304051986e-05,-0.00014435805994101025,-0.0008230600998279484
44.63000000000438,-2.8777134609948526e-05,-0.00014322910488725161,-0.0008234514249056677
44.640000000004385,-2.870165707558034e-05,-0.0001421775654610943,-0.0008238326468380252
44.65000000000439,-2.8707640619166948e-05,-0.00014119820636571115,-0.0008242039977566929
44.660000000004395,-2.8783266759973613e-05,-0.00014028630983878673,-0.0008245657079824562
44.6700000000044,-2.891873291280297e-05,-0.00013943761328710284,-0.0008249180056873675
44.680000000004405,-2.910590902110008e-05,-0.00013864825512303463,-0.000825261116602799
44.69000000000441,-2.9338052565524764e-05,-0.00013791472767272678,-0.0008255952637689724
44.700000000004415,-2.9609572017356574e-05,-0.00013723383618483395,-0.0008259206673218718
44.71000000000442,-2.991583049392659e-05,-0.00013660266310535935,-0.0008262375443137762
44.720000000004426,-3.0252982774721108e-05,-0.0001360185369014431,-0.0008265461085639546
44.73000000000443,-3.061784000035447e-05,-0.00013547900481764052,-0.0008268465705363485
44.740000000004436,-3.100775734256046e-05,-0.0001349818090346294,-0.0008271391372413488
44.75000000000444,-3.142054073519574e-05,-0.00013452486577441493,-0.0008274240121590217
44.760000000004446,-3.1854369421817244e-05,-0.00013410624695969824,-0.0008277013951813741
44.77000000000445,-3.230773162781132e-05,-0.00013372416408963898,-0.0008279714825714767
44.780000000004456,-3.277937112352165e-05,-0.0001333769540410578,-0.0008282344669374527
44.79000000000446,-3.326824282530346e-05,-0.00013306306654430104,-0.0008284905372195441
44.80000000000447,-3.377347589717105e-05,-0.00013278105311747434,-0.0008287398786886276
44.81000000000447,-3.429434307770508e-05,-0.00013252955727235645,-0.0008289826729547183
44.82000000000448,-3.483023517428679e-05,-0.00013230730583073166,-0.0008292190979841441
44.83000000000448,-3.538063984710596e-05,-0.00013211310121172544,-0.0008294493281242041
44.84000000000449,-3.594512395504964e-05,-0.00013194581456950187,-0.0008296735341342515
44.85000000000449,-3.6523318859744546e-05,-0.00013180437967682997,-0.0008298918832222478
44.8600000000045,-3.711490818703402e-05,-0.0001316877874639161,-0.0008301045390859404
44.8700000000045,-3.7719617630626475e-05,-0.0001315950811338595,-0.0008303116619579079
44.88000000000451,-3.833720645353706e-05,-0.00013152535178639029,-0.0008305134086537924
44.89000000000451,-3.896746040174471e-05,-0.00013147773449042824,-0.0008307099326231346
44.90000000000452,-3.9610185793257923e-05,-0.0001314514047536616,-0.0008309013840022662
44.91000000000452,-4.026520458623067e-05,-0.000131445575343958,-0.0008310879096688071
44.92000000000453,-4.093235026331469e-05,-0.0001314594934231317,-0.0008312696532973489
44.93000000000453,-4.161146439725062e-05,-0.00013149243795853335,-0.000831446755415968
44.94000000000454,-4.23023937857639e-05,-0.00013154371738220163,-0.000831619353463252
44.95000000000454,-4.3004988062948676e-05,-0.00013161266747102376,-0.0008317875818455661
44.96000000000455,-4.371909771017171e-05,-0.0001316986494245605,-0.0008319515719943256
44.97000000000455,-4.4444572402660023e-05,-0.00013180104811998152,-0.000832111452423066
44.98000000000456,-4.518125963881591e-05,-0.00013191927052597983,-0.0008322673487841396
44.990000000004564,-4.592900360831396e-05,-0.00013205274425964075,-0.0008324193839248906
45.00000000000457,-4.66876442624962e-05,-0.00013220091627207976,-0.0008325676779431822
45.010000000004574,-4.745701655675499e-05,-0.00013236325165026116,-0.0008327123482421728
45.02000000000458,-4.8236949839701436e-05,-0.00013253923252381125,-0.000832853509584259
45.030000000004584,-4.9027267368141336e-05,-0.00013272835706686106,-0.0008329912741441096
45.04000000000459,-4.982778593036657e-05,-0.00013293013858602426,-0.0008331257515607456
45.050000000004594,-5.0638315563152044e-05,-0.0001331441046865545,-0.0008332570489886169
45.0600000000046,-5.145865935022472e-05,-0.00013336979650955408,-0.0008333852711476486
45.070000000004605,-5.2288613291928816e-05,-0.00013360676803382706,-0.0008335105203722379
45.08000000000461,-5.312796623742305e-05,-0.0001338545854366136,-0.0008336328966591854
45.090000000004615,-5.397649987207158e-05,-0.00013411282650800468,-0.0008337524977145618
45.10000000000462,-5.4833988753779964e-05,-0.00013438108011433637,-0.0008338694189995047
45.110000000004625,-5.570020039291991e-05,-0.00013465894570630597,-0.0008339837537749598
45.12000000000463,-5.657489537121824e-05,-0.00013494603286794547,-0.0008340955931453745
45.130000000004635,-5.7457827495584765e-05,-0.00013524196090293733,-0.0008342050261013588
45.14000000000464,-5.834874398334385e-05,-0.00013554635845507043,-0.0008343121395613354
45.150000000004646,-5.92473856757321e-05,-0.00013585886315991294,-0.0008344170184122005
45.16000000000465,-6.0153487276854274e-05,-0.00013617912132502977,-0.0008345197455490135
45.170000000004656,-6.106677761555303e-05,-0.00013650678763629624,-0.000834620401913752
45.18000000000466,-6.19869799278684e-05,-0.00013684152488806328,-0.0008347190665331461
45.190000000004666,-6.291381215794212e-05,-0.00013718300373511216,-0.0008348158165556301
45.20000000000467,-6.38469872753668e-05,-0.0001375309024645025,-0.0008349107272874344
45.210000000004676,-6.478621360710619e-05,-0.0001378849067855683,-0.0008350038722278497
45.22000000000468,-6.573119518221311e-05,-0.0001382447096364535,-0.0008350953231036862
45.23000000000469,-6.668163208765919e-05,-0.00013861001100570373,-0.0008351851499029669
45.24000000000469,-6.763722083366773e-05,-0.00013898051776754653,-0.0008352734209078724
45.2500000000047,-6.859765472700646e-05,-0.00013935594352959644,-0.0008353602027269721
45.2600000000047,-6.956262425075597e-05,-0.00013973600849181774,-0.0008354455603267686
45.27000000000471,-7.053181744912755e-05,-0.00014012043931566943,-0.0008355295570625781
45.28000000000471,-7.15049203159558e-05,-0.00014050896900243606,-0.0008356122547087794
45.29000000000472,-7.248161718554014e-05,-0.00014090133677982657,-0.0008356937134884493
45.30000000000472,-7.346159112456003e-05,-0.00014129728799599443,-0.0008357739921024133
45.31000000000473,-7.444452432383868e-05,-0.0001416965740201965,-0.0008358531477577391
45.32000000000473,-7.54300984887778e-05,-0.00014209895214937059,-0.0008359312361956806
45.33000000000474,-7.641799522733759e-05,-0.0001425041855199691,-0.0008360083117191147
45.34000000000474,-7.740789643448396e-05,-0.00014291204302443767,-0.0008360844272194721
45.35000000000475,-7.839948467208088e-05,-0.0001433222992317802,-0.0008361596342031945
45.36000000000475,-7.939244354325405e-05,-0.00014373473431169564,-0.0008362339828177292
45.37000000000476,-8.038645806030934e-05,-0.00014414913396181654,-0.0008363075218770844
45.38000000000476,-8.138121500534209e-05,-0.00014456528933762077,-0.0008363802988869555
45.39000000000477,-8.237640328272796e-05,-0.00014498299698462373,-0.0008364523600694436
45.40000000000477,-8.337171426274332e-05,-0.0001454020587724967,-0.0008365237503873768
45.41000000000478,-8.436684211561842e-05,-0.00014582228183078805,-0.0008365945135682514
45.420000000004784,-8.536148413538274e-05,-0.00014624347848595586,-0.0008366646921278011
45.43000000000479,-8.635534105291892e-05,-0.0001466654661994501,-0.0008367343273932115
45.440000000004794,-8.734811733769774e-05,-0.0001470880675066091,-0.0008368034595259864
45.4500000000048,-8.833952148772003e-05,-0.00014751110995616032,-0.0008368721275444824
45.460000000004804,-8.932926630725051e-05,-0.00014793442605013857,-0.0008369403693461091
45.47000000000481,-9.031706917197798e-05,-0.00014835785318405813,-0.0008370082217292222
45.480000000004814,-9.130265228129343e-05,-0.00014878123358719409,-0.0008370757204146989
45.49000000000482,-9.228574289742607e-05,-0.0001492044142628483,-0.0008371429000672171
45.500000000004825,-9.326607357122943e-05,-0.00014962724692849094,-0.0008372097943162363
45.51000000000483,-9.424338235446016e-05,-0.00015004958795568764,-0.0008372764357766917
45.520000000004835,-9.521741299843444e-05,-0.00015047129830973423,-0.000837342856069406
45.53000000000484,-9.618791513899734e-05,-0.00015089224348893652,-0.000837409085841223
45.540000000004845,-9.71546444677823e-05,-0.0001513122934634855,-0.0008374751547848693
45.55000000000485,-9.811736288977733e-05,-0.00015173132261388678,-0.0008375410916585472
45.560000000004855,-9.907583866725756e-05,-0.0001521492096689184,-0.0008376069243052642
45.57000000000486,-0.00010002984655017921,-0.00015256583764309647,-0.0008376726796719036
45.580000000004866,-0.00010097916789316309,-0.00015298109377363887,-0.0008377383838280316
45.59000000000487,-0.00010192359075923466,-0.0001533948694569245,-0.0008378040619844601
45.600000000004876,-0.00010286291001051218,-0.00015380706018445245,-0.0008378697385115481
45.61000000000488,-0.00010379692738606712,-0.0001542175654783128,-0.0008379354369572612
45.620000000004886,-0.00010472545156720535,-0.00015462628882618442,-0.000838001180064981
45.63000000000489,-0.00010564829823044372,-0.0001550331376158822,-0.0008380669897910694
45.640000000004896,-0.00010656529008847735,-0.00015543802306947847,-0.0008381328873221904
45.6500000000049,-0.00010747625691945289,-0.00015584086017702978,-0.0008381988930923913
45.660000000004906,-0.00010838103558488108,-0.0001562415676299401,-0.0008382650267999436
45.67000000000491,-0.00010927947003654005,-0.00015664006775399744,-0.0008383313074239432
45.68000000000492,-0.00011017141131273195,-0.00015703628644212172,-0.0008383977532406764
45.69000000000492,-0.0001110567175242679,-0.00015743015308686286,-0.0008384643818397486
45.70000000000493,-0.0001119352538305685,-0.0001578216005126933,-0.0008385312101399771
45.71000000000493,-0.00011280689240627445,-0.00015821056490813412,-0.0008385982544050517
45.72000000000494,-0.00011367151239876799,-0.00015859698575776206,-0.0008386655302589599
45.73000000000494,-0.00011452899987701323,-0.00015898080577413936,-0.000838733052701185
45.74000000000495,-0.00011537924777212365,-0.0001593619708297125,-0.0008388008361216667
45.75000000000495,-0.0001162221558100725,-0.0001597404298887242,-0.0008388688943155377
45.76000000000496,-0.00011705763043695918,-0.00016011613493918436,-0.0008389372404976265
45.77000000000496,-0.00011788558473724354,-0.00016048904092494324,-0.0008390058873167372
45.78000000000497,-0.00011870593834536241,-0.0001608591056779123,-0.0008390748468696961
45.79000000000497,-0.00011951861735113548,-0.00016122628985047543,-0.0008391441307151778
45.80000000000498,-0.00012032355419936768,-0.00016159055684813455,-0.0008392137498873046
45.81000000000498,-0.0001211206875840503,-0.00016195187276243003,-0.0008392837149090179
45.82000000000499,-0.00012190996233755462,-0.00016231020630417834,-0.0008393540358052339
45.83000000000499,-0.00012269132931520693,-0.00016266552873706703,-0.0008394247221157707
45.840000000005,-0.00012346474527562978,-0.00016301781381164495,-0.0008394957829080598
45.850000000005004,-0.00012423017275722174,-0.00016336703769974652,-0.0008395672267896348
45.86000000000501,-0.00012498757995114203,-0.00016371317892938656,-0.0008396390619204038
45.870000000005014,-0.00012573694057115817,-0.00016405621832016014,-0.0008397112960247062
45.88000000000502,-0.00012647823372070348,-0.0001643961389191823,-0.0008397839364031498
45.890000000005024,-0.00012721144375748073,-0.0001647329259376003,-0.0008398569899442381
45.90000000000503,-0.0001279365601559446,-0.00016506656668770862,-0.0008399304631357854
45.910000000005034,-0.00012865357736797586,-0.00016539705052069805,-0.0008400043620761155
45.92000000000504,-0.00012936249468205446,-0.00016572436876506624,-0.0008400786924850585
45.930000000005045,-0.00013006331608122747,-0.00016604851466571694,-0.0008401534597147336
45.94000000000505,-0.00013075605010015638,-0.0001663694833237744,-0.0008402286687601295
45.950000000005055,-0.00013144070968151755,-0.0001666872716371359,-0.0008403043242694801
45.96000000000506,-0.00013211731203201533,-0.00016700187824178654,-0.0008403804305544363
45.970000000005065,-0.0001327858784782599,-0.0001673133034538972,-0.0008404569916000378
45.98000000000507,-0.00013344643432274688,-0.00016762154921272512,-0.0008405340110744871
45.990000000005075,-0.00013409900870016883,-0.00016792661902433745,-0.0008406114923387248
46.00000000000508,-0.00013474363443427166,-0.0001682285179061736,-0.0008406894384558126
46.010000000005085,-0.0001353803478954626,-0.00016852725233246321,-0.0008407678522001204
46.02000000000509,-0.00013600918885936207,-0.00016882283018051467,-0.0008408467360663255
46.030000000005096,-0.00013663020036648455,-0.00016911526067788738,-0.0008409260922782211
46.0400000000051,-0.00013724342858321636,-0.00016940455435046018,-0.0008410059227973386
46.050000000005106,-0.00013784892266425382,-0.00016969072297140657,-0.000841086229331387
46.06000000000511,-0.0001384467346166529,-0.00016997377951108737,-0.0008411670133425077
46.070000000005116,-0.0001390369191656303,-0.0001702537380878687,-0.0008412482760553512
46.08000000000512,-0.00013961953362224224,-0.00017053061391987385,-0.0008413300184649747
46.090000000005126,-0.00014019463775306553,-0.0001708044232776736,-0.0008414122413445664
46.10000000000513,-0.00014076229365199346,-0.0001710751834379228,-0.0008414949452529923
46.11000000000514,-0.00014132256561424095,-0.00017134291263794476,-0.0008415781305421775
46.12000000000514,-0.00014187552001265817,-0.0001716076300312698,-0.0008416617973643141
46.13000000000515,-0.00014242122517643273,-0.0001718693556441267,-0.000841745945678906
46.14000000000515,-0.00014295975127225625,-0.00017212811033289174,-0.0008418305752596509
46.15000000000516,-0.00014349117018802376,-0.00017238391574249336,-0.0008419156857011535
46.16000000000516,-0.00014401555541912199,-0.00017263679426577258,-0.0008420012764254902
46.17000000000517,-0.00014453298195736197,-0.00017288676900379857,-0.0008420873466886083
46.18000000000517,-0.00014504352618259836,-0.00017313386372713602,-0.0008421738955865749
46.19000000000518,-0.0001455472657570707,-0.00017337810283806157,-0.0008422609220616742
46.20000000000518,-0.000146044279522498,-0.0001736195113337259,-0.0008423484249083527
46.21000000000519,-0.0001465346473999556,-0.00017385811477025646,-0.0008424364027790187
46.22000000000519,-0.00014701845029254664,-0.00017409393922779583,-0.0008425248541896978
46.2300000000052,-0.00014749576999088126,-0.00017432701127646918,-0.0008426137775255436
46.2400000000052,-0.00014796668908137096,-0.00017455735794327535,-0.0008427031710462118
46.25000000000521,-0.00014843129085734117,-0.00017478500667989305,-0.0008427930328910927
46.26000000000521,-0.00014888965923295713,-0.00017500998533139471,-0.0008428833610844125
46.27000000000522,-0.00014934187865995346,-0.0001752323221058602,-0.0008429741535401973
46.280000000005224,-0.00014978803404715627,-0.0001754520455448807,-0.0008430654080671105
46.29000000000523,-0.00015022821068278255,-0.00017566918449494334,-0.0008431571223731597
46.300000000005234,-0.0001506624941594931,-0.00017588376807968695,-0.0008432492940702787
46.31000000000524,-0.0001510909703021767,-0.00017609582567301875,-0.000843341920678785
46.320000000005244,-0.00015151372509843871,-0.00017630538687308037,-0.0008434349996317165
46.33000000000525,-0.0001519308446317602,-0.00017651248147705243,-0.0008435285282790504
46.340000000005254,-0.00015234241501729765,-0.00017671713945678632,-0.0008436225038918033
46.35000000000526,-0.00015274852234028487,-0.00017691939093525096,-0.0008437169236660178
46.360000000005265,-0.00015314925259699843,-0.0001771192661637819,-0.0008438117847266367
46.37000000000527,-0.00015354469163824614,-0.00017731679550012149,-0.0008439070841312681
46.380000000005275,-0.00015393492511533584,-0.0001775120093872351,-0.0008440028188738415
46.39000000000528,-0.0001543200384284779,-0.00017770493833289307,-0.000844098985888158
46.400000000005285,-0.00015470011667757832,-0.00017789561289000252,-0.000844195582051339
46.41000000000529,-0.00015507524461537214,-0.00017808406363767744,-0.0008442926041871705
46.420000000005295,-0.00015544550660284638,-0.00017827032116303235,-0.0008443900490693505
46.4300000000053,-0.00015581098656690363,-0.00017845441604368565,-0.0008444879134246396
46.440000000005305,-0.00015617176796021767,-0.00017863637883095988,-0.0008445861939359127
46.45000000000531,-0.00015652793372322653,-0.00017881624003376315,-0.0008446848872451236
46.460000000005316,-0.00015687956624820795,-0.00017899403010313838,-0.0008447839899561714
46.47000000000532,-0.00015722674734538705,-0.00017916977941746722,-0.000844883498637686
46.480000000005326,-0.00015756955821102253,-0.00017934351826831194,-0.0008449834098257185
46.49000000000533,-0.0001579080793974157,-0.00017951527684688325,-0.0008450837200263512
46.500000000005336,-0.0001582423907847886,-0.00017968508523111813,-0.0008451844257182227
46.51000000000534,-0.00015857257155497904,-0.00017985297337335448,-0.0008452855233549744
46.520000000005346,-0.000158898700166896,-0.00018001897108858755,-0.0008453870093676112
46.53000000000535,-0.00015922085433368063,-0.00018018310804329368,-0.0008454888801667914
46.54000000000536,-0.00015953911100152174,-0.00018034541374480813,-0.0008455911321450373
46.55000000000536,-0.0001598535463300712,-0.00018050591753124162,-0.000845693761678871
46.56000000000537,-0.00016016423567440536,-0.00018066464856192178,-0.0008457967651308799
46.57000000000537,-0.0001604712535684829,-0.0001808216358083463,-0.0008459001388517107
46.58000000000538,-0.00016077467371004335,-0.0001809769080456323,-0.0008460038791819939
46.59000000000538,-0.00016107456894689655,-0.0001811304938444502,-0.0008461079824542028
46.60000000000539,-0.00016137101126455314,-0.00018128242156342558,-0.0008462124449944441
46.61000000000539,-0.00016166407177514575,-0.00018143271934199836,-0.0008463172631241881
46.6200000000054,-0.0001619538207075893,-0.00018158141509372385,-0.0008464224331619325
46.6300000000054,-0.00016224032739893413,-0.0001817285365000032,-0.0008465279514248094
46.64000000000541,-0.0001625236602868655,-0.00018187411100422946,-0.0008466338142301308
46.65000000000541,-0.0001628038869033017,-0.000182018165806338,-0.0008467400178968755
46.66000000000542,-0.00016308107386904332,-0.00018216072785774587,-0.0008468465587471215
46.67000000000542,-0.00016335528688942938,-0.00018230182385666984,-0.0008469534331074242
46.68000000000543,-0.0001636265907509592,-0.0001824414802438093,-0.0008470606373101375
46.69000000000543,-0.00016389504931883472,-0.00018257972319838243,-0.0008471681676946882
46.70000000000544,-0.00016416072553538107,-0.00018271657863450362,-0.0008472760206087958
46.710000000005444,-0.00016442368141930523,-0.00018285207219788935,-0.0008473841924096438
46.72000000000545,-0.00016468397806575374,-0.0001829862292628831,-0.0008474926794650052
46.730000000005454,-0.00016494167564712851,-0.0001831190749297848,-0.0008476014781543187
46.74000000000546,-0.00016519683341462493,-0.0001832506340224766,-0.000847710584869722
46.750000000005464,-0.00016544950970045515,-0.00018338093108633214,-0.0008478199960170373
46.76000000000547,-0.00016569976192071988,-0.00018350999038639902,-0.0008479297080167198
